Date,Open,High,Low,Close,Adj Close,Volume
2016-01-11,63.389999,64.809998,63.250000,64.209999,62.882290,3742200
2016-01-12,64.660004,66.089996,64.639999,65.620003,64.263153,3469400
2016-01-13,66.260002,66.589996,63.180000,63.380001,62.069450,3957400
2016-01-14,63.299999,64.959999,61.500000,64.480003,63.146702,4446600
2016-01-15,64.339996,66.709999,63.509998,66.059998,64.694031,8580700
2016-01-19,66.839996,68.239998,66.419998,67.370003,65.976944,5040300
2016-01-20,66.199997,67.690002,65.040001,66.849998,65.467705,4663500
2016-01-21,67.190002,67.559998,65.790001,67.029999,65.643990,3894400
2016-01-22,68.000000,69.400002,67.300003,69.360001,67.925812,3969300
2016-01-25,69.290001,70.489998,68.760002,69.919998,68.474228,5422500
2016-01-26,69.900002,71.489998,69.610001,70.830002,69.365395,5543000
2016-01-27,70.889999,71.349998,69.260002,69.489998,68.053116,4291000
2016-01-28,70.699997,71.029999,68.720001,69.790001,68.346916,5967200
2016-01-29,67.440002,67.480003,62.799999,64.550003,63.215271,17918900
2016-02-01,64.169998,65.440002,63.310001,64.199997,62.872494,6740000
2016-02-02,63.869999,63.990002,60.130001,60.660000,59.405701,7815800
2016-02-03,61.770000,61.919998,58.730000,59.610001,58.377415,9419400
2016-02-04,59.439999,59.860001,57.520000,58.730000,57.515602,8686800
2016-02-05,58.369999,58.570000,54.849998,55.500000,54.352402,7717600
2016-02-08,54.389999,56.570000,53.009998,56.320000,55.155449,8224100
2016-02-09,56.259998,59.189999,55.820000,58.250000,57.045540,9007900
2016-02-10,59.340000,60.070000,58.660000,58.980000,57.760437,4990600
2016-02-11,57.959999,59.110001,57.759998,58.189999,56.986767,6672900
2016-02-12,58.049999,59.369999,57.320000,59.250000,58.024860,5256100
2016-02-16,59.830002,60.000000,58.880001,59.360001,58.132576,3909400
2016-02-17,60.250000,60.540001,58.810001,59.840000,58.602657,4962600
2016-02-18,59.570000,59.919998,58.230000,58.349998,57.143467,5122700
2016-02-19,58.340000,59.900002,58.099998,59.570000,58.338238,5700800
2016-02-22,60.070000,63.310001,59.970001,63.270000,61.961735,6881900
2016-02-23,63.000000,63.330002,61.459999,61.520000,60.247917,4817100
2016-02-24,60.919998,63.480000,60.709999,63.200001,61.893177,4455700
2016-02-25,63.549999,64.720001,63.340000,64.680000,63.342583,4277300
2016-02-26,64.809998,65.110001,63.770000,64.449997,63.117325,3260200
2016-02-29,63.970001,65.250000,63.970001,64.239998,62.911674,3436600
2016-03-01,64.449997,65.690002,64.260002,65.480003,64.126038,3437100
2016-03-02,65.180000,66.250000,64.629997,66.089996,64.723427,3354600
2016-03-03,65.800003,66.010002,64.180000,64.800003,63.460102,3946600
2016-03-04,64.410004,64.860001,63.080002,64.430000,63.097748,3704300
2016-03-07,63.889999,64.430000,62.910000,63.590000,62.275112,2840900
2016-03-08,63.049999,64.180000,62.599998,62.959999,61.658138,3570600
2016-03-09,63.189999,64.040001,62.740002,63.919998,62.598278,3124000
2016-03-10,64.150002,64.419998,62.580002,63.500000,62.186974,3274100
2016-03-11,63.830002,64.650002,63.529999,64.470001,63.136913,2586300
2016-03-14,63.810001,65.309998,63.810001,64.790001,63.450306,1858500
2016-03-15,64.190002,65.900002,64.190002,65.720001,64.361069,2475900
2016-03-16,65.629997,66.169998,64.570000,66.000000,64.635292,2210600
2016-03-17,65.089996,65.750000,63.240002,64.669998,63.332790,4905000
2016-03-18,64.900002,65.320000,63.820000,64.320000,62.990028,4186100
2016-03-21,64.050003,64.400002,63.509998,63.939999,62.617878,2437100
2016-03-22,63.700001,64.279999,63.270000,63.869999,62.549324,2842700
2016-03-23,63.900002,65.500000,63.580002,65.050003,63.704933,3352400
2016-03-24,64.599998,65.730003,64.070000,64.239998,62.911674,3087800
2016-03-28,64.129997,65.019997,63.599998,64.639999,63.303406,2305600
2016-03-29,64.510002,66.379997,64.440002,66.029999,64.664650,3287500
2016-03-30,66.730003,67.160004,66.279999,66.410004,65.036789,2458300
2016-03-31,66.330002,67.099998,65.699997,66.110001,64.743019,2265000
2016-04-01,65.360001,66.120003,65.129997,65.919998,64.556938,2160500
2016-04-04,66.000000,66.489998,65.379997,65.739998,64.380646,2029600
2016-04-05,65.099998,65.959999,65.050003,65.449997,64.096672,2281800
2016-04-06,65.669998,66.070000,65.250000,65.830002,64.468811,1652900
2016-04-07,65.699997,65.910004,63.669998,63.930000,62.608086,2921700
2016-04-08,64.120003,64.699997,63.279999,64.239998,62.911674,2352000
2016-04-11,64.389999,64.400002,63.119999,63.160000,61.854015,1862900
2016-04-12,63.139999,63.150002,61.900002,62.959999,61.658138,2960800
2016-04-13,63.040001,65.029999,62.910000,64.769997,63.430714,3106700
2016-04-14,64.849998,65.239998,64.430000,64.940002,63.597210,2100600
2016-04-15,65.139999,66.970001,64.459999,66.839996,65.457909,4647400
2016-04-18,66.279999,66.559998,65.459999,66.519997,65.144508,2847200
2016-04-19,66.589996,66.739998,65.330002,66.190002,64.821373,1903500
2016-04-20,66.599998,66.739998,65.699997,65.800003,64.439438,1804400
2016-04-21,65.830002,66.330002,65.230003,66.180000,64.811546,1741700
2016-04-22,65.900002,66.849998,65.320000,65.870003,64.507988,2606400
2016-04-25,65.430000,66.000000,65.419998,65.930000,64.566727,1153300
2016-04-26,65.970001,66.290001,65.169998,65.330002,63.979137,1516800
2016-04-27,65.129997,65.419998,62.349998,63.349998,62.040077,5537400
2016-04-28,63.119999,64.019997,61.910000,62.320000,61.031376,4233500
2016-04-29,61.810001,62.419998,61.230000,61.849998,60.571095,3729200
2016-05-02,62.000000,63.119999,61.700001,62.889999,61.589596,3360400
2016-05-03,62.610001,63.230000,62.020000,62.080002,60.796341,3230100
2016-05-04,61.740002,62.480000,61.099998,61.880001,60.600479,3212800
2016-05-05,62.279999,62.759998,61.180000,62.240002,60.953033,4874100
2016-05-06,62.189999,63.990002,61.990002,63.939999,62.617878,3362800
2016-05-09,64.180000,65.040001,64.010002,64.519997,63.185883,3044600
2016-05-10,65.000000,65.099998,63.730000,64.540001,63.205479,7604400
2016-05-11,70.430000,74.919998,70.239998,73.379997,71.862679,21901700
2016-05-12,73.629997,76.239998,73.389999,75.010002,73.458977,8201300
2016-05-13,74.730003,76.089996,74.660004,75.199997,73.645050,4189100
2016-05-16,75.070000,77.150002,74.809998,76.620003,75.035683,4329200
2016-05-17,75.720001,76.599998,74.529999,75.139999,73.586281,5105100
2016-05-18,74.699997,74.870003,73.260002,74.489998,72.949738,4432500
2016-05-19,74.220001,74.220001,72.940002,73.500000,71.980202,3236700
2016-05-20,73.480003,74.010002,72.930000,73.110001,71.598282,3772500
2016-05-23,73.389999,73.889999,72.410004,73.239998,71.725555,3248300
2016-05-24,73.680000,75.660004,73.250000,75.349998,73.791954,3781500
2016-05-25,75.389999,75.830002,74.839996,74.940002,73.390427,2002500
2016-05-26,74.629997,75.430000,73.919998,75.110001,73.556915,1853200
2016-05-27,75.330002,76.459999,75.330002,75.699997,74.134712,2311200
2016-05-31,75.980003,76.820000,75.699997,76.750000,75.162987,4700100
2016-06-01,76.809998,77.379997,76.199997,76.620003,75.035683,3260500
2016-06-02,76.720001,76.940002,76.099998,76.580002,74.996513,2062400
2016-06-03,76.699997,76.699997,75.430000,76.360001,74.781067,1863900
2016-06-06,76.370003,76.959999,75.199997,76.489998,74.908356,2816800
2016-06-07,76.860001,78.089996,76.760002,77.250000,75.652672,4215200
2016-06-08,77.059998,77.190002,76.010002,76.279999,74.702713,2527100
2016-06-09,75.589996,76.790001,75.519997,76.250000,74.673347,3055400
2016-06-10,75.410004,76.239998,74.809998,75.279999,73.723396,3025100
2016-06-13,74.889999,75.430000,73.800003,74.239998,72.704903,3680300
2016-06-14,74.139999,74.779999,73.349998,74.519997,72.979095,2017000
2016-06-15,74.559998,75.230003,74.040001,74.389999,72.851799,2409900
2016-06-16,73.989998,75.080002,73.570000,75.000000,73.449173,2868800
2016-06-17,75.160004,75.160004,73.580002,74.519997,72.979095,4220600
2016-06-20,74.690002,76.339996,74.120003,75.309998,73.752785,2947600
2016-06-21,75.250000,76.070000,75.070000,75.510002,73.948631,2072300
2016-06-22,75.209999,75.529999,74.690002,74.800003,73.253319,2039300
2016-06-23,75.620003,76.180000,74.849998,76.050003,74.477463,2333500
2016-06-24,73.639999,74.769997,72.910004,73.209999,71.696198,4622500
2016-06-27,73.010002,73.059998,71.010002,71.500000,70.021561,3631900
2016-06-28,71.989998,72.650002,71.360001,72.599998,71.098808,2743800
2016-06-29,72.900002,74.000000,72.809998,73.739998,72.215233,2120300
2016-06-30,73.870003,76.110001,73.230003,75.760002,74.193466,3371100
2016-07-01,75.750000,76.570000,75.449997,75.870003,74.301208,1892500
2016-07-05,75.779999,76.419998,75.279999,75.889999,74.320786,1688200
2016-07-06,75.419998,77.150002,75.010002,76.739998,75.153191,2274900
2016-07-07,76.559998,76.830002,76.019997,76.620003,75.035683,1516600
2016-07-08,77.320000,78.500000,77.010002,78.260002,76.641762,3263000
2016-07-11,78.279999,79.559998,78.279999,79.169998,77.532944,2983300
2016-07-12,79.279999,79.989998,78.599998,79.510002,77.865936,2722600
2016-07-13,79.930000,79.930000,77.610001,77.620003,76.014984,2426500
2016-07-14,77.889999,78.300003,76.970001,78.050003,76.436111,3203400
2016-07-15,78.440002,78.730003,77.599998,77.830002,76.220665,2702500
2016-07-18,78.129997,78.860001,77.720001,78.260002,76.641762,2185500
2016-07-19,77.989998,78.110001,76.220001,76.500000,74.918175,5143300
2016-07-20,77.220001,78.220001,76.440002,76.699997,75.114029,5482000
2016-07-21,76.440002,76.930000,74.320000,75.379997,73.821327,8602700
2016-07-22,75.879997,76.680000,74.949997,76.330002,74.751678,5822000
2016-07-25,76.040001,76.910004,75.730003,76.900002,75.309891,3416500
2016-07-26,76.919998,77.349998,76.209999,76.839996,75.251129,2111900
2016-07-27,77.220001,77.370003,76.570000,76.669998,75.084656,2319900
2016-07-28,76.610001,76.720001,76.000000,76.279999,74.702713,1268200
2016-07-29,76.480003,76.529999,75.779999,76.320000,74.741890,2911100
2016-08-01,76.230003,76.820000,76.110001,76.629997,75.045471,3756300
2016-08-02,76.580002,76.940002,75.750000,76.779999,75.192383,5942400
2016-08-03,76.660004,78.980003,75.169998,78.629997,77.004135,10446400
2016-08-04,78.360001,78.720001,77.889999,78.230003,76.612411,4543900
2016-08-05,78.940002,79.989998,78.430000,79.839996,78.189102,4294000
2016-08-08,79.849998,79.989998,79.169998,79.269997,77.630882,2917700
2016-08-09,79.010002,79.360001,78.629997,78.690002,77.062897,1980500
2016-08-10,78.540001,79.099998,78.260002,78.570000,76.945358,1431700
2016-08-11,78.849998,79.160004,77.839996,77.849998,76.240257,3212600
2016-08-12,78.000000,78.400002,77.029999,77.430000,75.828941,2028200
2016-08-15,77.589996,79.559998,77.330002,79.480003,77.836563,3225600
2016-08-16,78.779999,78.889999,77.820000,78.050003,76.436111,2969600
2016-08-17,78.000000,79.860001,77.809998,79.769997,78.120560,3552800
2016-08-18,79.800003,81.800003,79.629997,80.980003,79.305542,4741900
2016-08-19,80.949997,81.889999,80.800003,81.760002,80.069412,3238700
2016-08-22,81.070000,81.820000,81.040001,81.489998,79.804985,3218900
2016-08-23,81.980003,82.620003,81.489998,82.309998,80.608040,4603800
2016-08-24,82.309998,82.629997,81.949997,82.419998,80.715767,3310900
2016-08-25,82.019997,82.199997,80.959999,81.550003,79.863754,3304400
2016-08-26,81.199997,81.510002,80.019997,81.209999,79.530762,3037800
2016-08-29,81.099998,81.959999,80.639999,81.510002,79.824577,1975900
2016-08-30,82.400002,82.400002,81.480003,81.730003,80.040039,1711500
2016-08-31,81.370003,81.680000,81.029999,81.230003,79.550377,2077500
2016-09-01,81.519997,81.989998,81.029999,81.760002,80.069412,1813900
2016-09-02,82.300003,84.180000,82.160004,83.459999,81.734261,3524700
2016-09-06,83.300003,84.449997,83.300003,83.870003,82.135773,2648500
2016-09-07,83.760002,84.269997,82.540001,82.750000,81.038933,3050100
2016-09-08,82.639999,82.639999,81.580002,82.160004,80.461143,3188500
2016-09-09,81.419998,81.790001,79.839996,79.860001,78.208694,2212500
2016-09-12,79.730003,80.919998,79.510002,80.839996,79.168434,3371100
2016-09-13,80.610001,81.120003,79.940002,80.870003,79.197800,2710500
2016-09-14,81.139999,81.769997,80.500000,80.830002,79.158638,1410400
2016-09-15,80.559998,83.669998,80.559998,83.370003,81.646111,3167500
2016-09-16,83.260002,83.360001,82.160004,82.889999,81.176048,3731900
2016-09-19,83.139999,83.410004,82.459999,82.769997,81.058517,1872800
2016-09-20,82.889999,83.389999,82.620003,82.989998,81.273964,2173000
2016-09-21,83.480003,83.629997,82.260002,83.470001,81.744049,2663300
2016-09-22,84.099998,84.199997,82.760002,83.169998,81.450256,2194300
2016-09-23,84.500000,84.500000,83.519997,84.260002,82.517715,2644400
2016-09-26,83.669998,84.250000,83.220001,83.500000,81.773422,1836700
2016-09-27,83.400002,85.529999,83.190002,85.199997,83.438271,2453200
2016-09-28,85.349998,85.599998,84.580002,85.000000,83.242416,1794400
2016-09-29,84.930000,85.129997,84.120003,84.260002,82.517715,1324900
2016-09-30,84.349998,85.830002,83.769997,85.400002,83.634155,2860300
2016-10-03,85.220001,86.050003,85.129997,85.410004,83.643929,2047900
2016-10-04,85.930000,86.070000,85.120003,85.559998,83.790825,1724800
2016-10-05,85.559998,85.750000,84.970001,85.470001,83.702690,1961700
2016-10-06,85.550003,85.639999,83.860001,84.580002,82.831093,3189300
2016-10-07,85.059998,85.190002,83.440002,83.809998,82.077026,3076700
2016-10-10,84.070000,84.919998,83.849998,84.739998,82.987793,2278100
2016-10-11,84.699997,84.800003,83.150002,83.370003,81.646111,2308800
2016-10-12,85.029999,85.029999,82.160004,82.529999,80.823479,2395200
2016-10-13,82.089996,82.519997,80.779999,81.760002,80.069412,3034000
2016-10-14,82.349998,83.980003,82.349998,82.589996,80.882256,2658300
2016-10-17,82.769997,83.220001,82.160004,82.320000,80.617821,1981900
2016-10-18,83.180000,84.400002,83.110001,84.010002,82.272873,2185200
2016-10-19,84.220001,84.360001,82.620003,82.760002,81.048721,2269200
2016-10-20,82.699997,82.820000,81.599998,82.519997,80.813667,2468400
2016-10-21,82.150002,82.989998,82.000000,82.870003,81.156448,2708200
